Id,description
2137,"Statistiche anno 23/24: nella scorsa stagione Scamacca è andato a voto in 28 occasioni, 17 di queste da titolare. Per lui 1 ammonizione, 6 assist e 12 gol con una MV del 6.41 e una FM del 7.89.
Gestione al Fantacalcio: il durissimo infortunio in cui è incappato nella pre-season ha di fatto compromesso totalmente la sua stagione. Rottura del crociato anteriore, del menisco e del collaterale del ginocchio sinistro. Non basteranno neanche i soliti 6/7 mesi per rivederlo in campo. Dunque, un acquisto da non fare per alcun motivo.
Note positive: lo acquisterete al prezzo minimo.
Note negative: non giocherà quasi sicuramente neanche una partita nella prossima stagione.
In chiave Mantra: anche in questo caso, virate su un altro profilo."
4730,"Statistiche anno 23/24: nella scorsa stagione Lookman è andato a voto in 30 occasioni, 22 di queste da titolare. Per lui 4 ammonizioni, 7 assist e 11 gol con una MV del 6.37 e una FM del 7.63.
Gestione al Fantacalcio: senza troppi giri di parole possiamo dire che parliamo di un secondo slot pienissimo. Sarà pagato tanto, ma meno dei top di ruolo. Arriva da due stagioni molto convincenti, può essere ancora una volta uno dei migliori secondi slot. Ballottaggio?Sono in 4/5 a giocarsi il posto, tutti interscambiabili. A differenza di come spesso si fa per centravanti da primo slot, in questo caso meglio un altro attaccante titolare di basso livello o una scommessa per coprirlo, ma non un suo compagno di squadra.
Note positive: nella scorsa stagione è diventato ancor più costante. Quando titolare, incide quasi sempre (solo 7 volte a secco dal 1' su 22 presenze). Dovrebbe essere il rigorista.
Note negative: abbondanza elevata in attacco, il rischio di partire dalla panchina in più di un'occasione è concreto e quando entra a gara in corso non riesce ad incidere (0 bonus in 9 partite da subentrato). Inoltre occhio al prezzo, potrebbe essere quasi da primo slot.
In chiave Mantra: nel suo ruolo è senza dubbio un primo slot, un top di reparto. L'ideale sia per chi gioca con una A che per chi utilizza il tridente. Anche in questo caso sconsigliamo la coppia con altri attaccanti atalantini."
313,"Statistiche anno 23/24: nella scorsa stagione Morata ha disputato 48 partite tra tutte le competizioni con 21 gol, 5 assist, 5 ammonizioni e 1 espulsione.
Gestione al Fantacalcio: al Milan sarà centrale nel progetto. Arriva al posto di Giroud e sarà il centravanti titolare. Parliamo di un secondo slot pieno, pagato sicuramente meno dei top e sottovalutato rispetto a diversi calciatori della stessa categoria. Resta un attaccante affidabile, capace di garantire diversi bonus e anche una MV discreta. Rigorista? Se la gioca probabilmente con Theo, l’ultimo rigore risale al 2022. In Serie A con la Juve ne ha segnati 7 su 7. Infine, occhio a Jovic, prenderlo come copertura può essere un’idea saggia, soprattutto qualora utilizziate lo switch.
Note positive: in rapporto qualità prezzo può essere uno dei migliori acquisti della stagione. Capace di garantire la doppia cifra. Anche in questo caso, occhio ai rigori, potrebbe calciarne più di uno in stagione.
Note negative: il prezzo in questo caso è fondamentale. Si dovesse arrivare a cifre da primo slot, in quel caso meglio puntare su un top che offre maggiori garanzie in termini di gol (non ha mai raggiunto le 20 reti in un singolo campionato, in Serie A mai in doppia cifra in 4 stagioni).
In chiave Mantra: probabilmente la punta perfetta da affiancare ad un centravanti top per chi gioca con un attacco a due. In leghe numerose gli si può affiancare anche un profilo di livello simile."
608,"Statistiche anno 23/24: nella scorsa stagione Zapata è andato a voto in 37 occasioni, 36 di queste da titolare. Per lui 13 gol, 3 assist e 2 ammonizioni con una MV del 6.26 e una FM del 7.36.
Gestione al Fantacalcio: punto di riferimento assoluto anche con Vanoli. Sarà il nuovo capitano del Torino, anche possibile rigorista. Il neo tecnico granata propone un calcio offensivo (Pohjanpalo con lui ha segnato 41 gol in due stagioni). Si candida per essere un secondo slot pieno, pagato però forse meno dei suoi colleghi di categoria. Potrebbe essere un'ottima opzione per chi decide di puntare su un super top per il primo slot.
Note positive: calcio offensivo con Vanoli, per rapporto qualità-prezzo potrebbe rappresentare un grande innesto per il vostro attacco. Possibile rigorista.
Note negative: occhio alla concorrenza di Sanabria, in qualche occasione il sudamericano potrebbe dare fastidio anche a lui in termini di ballottaggio.
In chiave Mantra: l'ideale per affiancare un top di primo livello in un attacco a 2 punte."
4510,"Statistiche anno 23/24: nella scorsa stagione Leao è andato a voto in 33 occasioni, 29 di queste da titolare. Per lui 9 gol, 9 assist e 5 ammonizioni con una MV del 6.39 e una FM del 7.41.
Gestione al Fantacalcio: non avrà disputato una stagione eccezionale, ma resta comunque un secondo slot pieno, anche per il prossimo anno. Una delle migliori ali offensive, un partner super per un primo slot. Potrebbe essere anche il più pagato della sua ""categoria"" viste le garanzie che ormai offre da diversi anni.
Note positive: riesce a garantire sempre 15/20 bonus totali, distribuendoli anche molto bene. Affidabile anche per media voto (appena 8 volte sotto la sufficienza, mai meno di 5.5).
Note negative: rischia di essere pagato davvero tanto per essere secondo slot.
In chiave Mantra: si giocherà quasi sicuramente con Kvara, Lookman e Dybala lo scettro di A più pagata. Ovviamente sarà un titolare inamovibile nella vostra rosa, a prescindere dal modulo che utilizzerete."
5800,"Statistiche anno 23/24: nella scorsa stagione Gudmundsson è andato a voto in 35 occasioni, 34 di queste da titolare. Per lui 14 gol, 4 assist, 4 ammonizioni e 1 rigore sbagliato su 5 tirati con una MV del 6.47 e una FM del 7.64.
Gestione al Fantacalcio: indiscutibilmente si presenta alla prossima stagione come un profilo importante. Rigorista impeccabile e probabilmente secondo slot, quantomeno in termini di prezzo. Occhio al rendimento però, non sarà semplicissimo riproporre quei numeri, soprattutto con il cambio di maglia. Insomma, puntarci ci sta, ma non a occhi chiusi e soprattutto non a cifre folli.
Note positive: rigorista quasi infallibile (4 su 5 nella scorsa stagione), dovrebbe essere il prescelto dagli undici metri anche a Firenze. Raramente insufficiente (4 volte sotto il 6 in 35 presenze). Senso del bonus marcato.
Note negative: il cambio squadra potrebbe naturalmente incidere sul suo rendimento in maniera negativa, soprattutto all'inizio.
In chiave Mantra: naturalmente in questo caso il suo appeal resta comunque alto essendo una delle migliori A in lista. Da prendere a prescindere dal modulo."
4179,"Statistiche anno 23/24: nella scorsa stagione Nico Gonzalez è andato a voto in 29 occasioni, 21 di queste da titolare. Per lui 12 gol, 2 assist, 2 rigori sbagliati e 1 ammonizione con una MV del 6.31 e una FM del 7.40.
Gestione al Fantacalcio: passa alla Juventus dove dovrebbe essere ancora un titolare di riferimento, ma perde un minimo di centralità in termini di minuti. Dal punto di vista tecnico sarà a dir poco utile, ma potrebbe perdere quasi totalmente la priorità sui rigori. Forse un po' più lontano dalla porta rispetto a Firenze, ma pronto ad essere valorizzato dal gioco di Motta che sicuramente lo utilizzerà al meglio. Al Fantacalcio parliamo probabilmente di un terzo slot alto, probabilmente secondo in leghe da 10.
Note positive: sempre a voto, incline al bonus, Motta lo valorizzerà rendendolo probabilmente più continuo.
Note negative: concorrenza folta, perderà i calci di rigore, giocherà un po' più arretrato rispetto a Firenze. Occhio ai problemini fisici.
In chiave Mantra: senza dubbio una delle migliori A in circolazione. Che utilizziate il tridente puro o un solo attaccante esterno, se lo acquistate sarà il vostro titolare in quel ruolo."
6226,"Statistiche anno 23/24: nella scorsa stagione Castellanos è andato a voto in 31 occasioni, 16 di queste da titolare. Per lui 4 gol, 3 assist e 2 ammonizioni con una MV del 5.87 e una FM del 6.32.
Gestione al Fantacalcio: senza Immobile, ma con Dia. Parte sicuramente favorito nel ballottaggio, ma si giocherà il posto con il senegalese partita dopo partita. Andrà via ad un prezzo non troppo alto per essere l'attaccante della Lazio, ma non possiamo definirlo più di un terzo slot. Inoltre, con più competizioni di affrontare, l'alternanza con Dia potrebbe essere continua anche nella gara stessa. Coppia? Se utilizzate lo Switch può essere una buona idea, ma occhio al costo che potrebbe essere troppo elevato a quel punto.
Note positive: andrà molto spesso a voto, prezzo non altissimo. Quando chiamato in causa risulta sempre affidabile. Occhio, potrebbe calciare più di un rigore.
Note negative: con l'arrivo di Dia il suo posto da titolare sarà in discussione giornata dopo giornata. Non inamovibile e non un killer d'area di rigore.
In chiave Mantra: se utilizzate lo switch si può pensare di formare la coppia con Dia, magari qualora giochiate con due punte, in modo da affiancare ad entrambi un top di riferimento."
6228,"Statistiche anno 23/24: nella scorsa stagione Retegui è andato a voto in 29 occasioni, 26 di queste da titolare. Per lui 7 gol, 2 assist e 5 ammonizioni con una MV del 6.09 e una FM del 6.79.
Gestione al Fantacalcio: la sua prima stagione in Serie A non è stata indimenticabile, ma non si può dire abbia floppato. Tuttavia non ha brillato, anche a causa di qualche acciacco di troppo. Adesso approda all'Atalanta dove il livello si alza, ma dove allo stesso tempo la titolarità sarà sempre in discussione. Pronto a ritagliarsi spazio importante, resta un secondo slot basso.
Note positive: dopo un anno di assestamento può fare decisamente meglio, soprattutto con Gasperini che sa come valorizzare questi calciatori, il prezzo potrebbe essere anche leggermente inferiore rispetto alla scorsa stagione.
Note negative: ovviamente in casa Atalanta la concorrenza è foltissima rispetto a Genova, dove era il titolare indiscusso. Potrebbero arrivare diverse panchine e altrettante sostituzioni a gara in corso.
In chiave Mantra: per chi gioca con due punte, in una lega a 10, può essere il partner titolare della vostra punta di diamante, magari da alternare con un altro profilo dal livello simile."
2097,"Statistiche anno 23/24: nella scorsa stagione Kean è andato a voto in 14 occasioni, 8 di queste da titolare. Per lui 0 bonus e 2 ammonizioni con una MV del 6.00 e una FM del 5.93.
Gestione al Fantacalcio: arriva alla Fiorentina per ricoprire il ruolo di centravanti titolare, ma ovviamente la concorrenza non manca. Tuttavia ci aspettiamo possa essere centrale nel progetto viola, pronto per regalare diverse gioie anche al Fantacalcio. Per noi è un terzo slot pieno.
Note positive: per rapporto qualità-prezzo può rivelarsi molto interessante. Giocherà con continuità, la doppia cifra di gol è fattibile.
Note negative: non è detto che sia sempre titolare, la concorrenza di Beltran sarà costante e pericolosa. Occhio al suo rendimento, spesso è troppo altalenante.
In chiave Mantra: andiamo dritti al punto, è un titolare per le vostre rose? Dipende molto dal modulo. Se giocate con una punta, ottima prima alternativa. Con due Pc invece potrebbe essere un titolare affidabile da alternare."
5995,"Statistiche anno 23/24: nella scorsa stagione De Ketelaere ha totalizzato 33 presenze in Serie A, 25 di queste da titolare. Per lui 1 ammonizione, 1 autorete, 10 gol e 8 assist con una MV del 6.32 e una FM del 7.39.
Gestione al Fantacalcio: dopo un'annata deludente al Milan si è consacrato sotto la guida del Gasp, confermandosi un grande talento. Listato attaccante, perde sicuramente un po' di appeal, ma resta comunque un terzo slot pieno, soprattutto per la cifra di acquisto. Il rendimento potrebbe essere anche da secondo slot basso. Ballottaggio? Il turnover massiccio adottato da Gasperini potrebbe infatti spingere molti a desistere dinanzi ad uno suo acquisto, ma con l'infortunio di Scamacca avrà ancor più spazio e soprattutto nel ruolo di prima punta.
Note positive: giocherà spesso da punta e ciò lo rende ancor più prezioso. Anche a gara in corso riesce ad incidere (4 bonus in 10 partite da subentrato). Inoltre pochissimi gialli (1 solo in 33 presenze).
Note negative: a prescindere dagli uomini a disposizione, Gasperini alterna sempre tutti con costanza e dunque le panchine non mancheranno neanche per lui.
In chiave Mantra: è nettamente una delle migliori T in circolazione, in lizza per essere il numero uno. Primo slot per necessita di un trequartista puro in moduli come 3412 o 4312."
6643,"Statistiche anno 23/24: nella scorsa stagione Dallinga ha disputato 44 partite con 19 gol e 5 assist messi a referto, ma anche 6 ammonizioni collezionate.
Gestione al Fantacalcio: arriva per sostituire Zirkzee e parte avanti nelle gerarchie, ma Castro è un ottimo prospetto e può dargli filo da torcere. Conoscendo Italiano, ruoteranno tanto: se avete lo switch, potrebbe anche essere una coppia stuzzicante per il quarto e il quinto slot del vostro pacchetto offensivo. Senza switch, tocca prenderne solo uno e lui ai nastri di partenza sembrerebbe essere il più titolare.
Note positive: prezzo da terzo/quarto slot, dovrebbe garantire almeno 10/15 bonus totali. Centravanti dalla buona media voto.
Note negative: potrebbe impiegare un po’ di tempo per abituarsi a pieno al calcio italiano. Inoltre il tecnico dei rossoblù potrebbe alternarlo spesso a Castro, senza Switch potrebbe essere difficile gestirlo.
In chiave Mantra: anche in questo caso la coppia con Castro potrebbe essere una buona idea, soprattutto se utilizzate moduli con due punte."
